Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
regulation of nucleic acid-templated transcription (GO:1903506)	78/607	0.000214357984157875	0.099442617559785	0	0	1.4950648484378	12.6301031912166	ZNF254;ATF2;BTG1;ZNF250;ZNF490;ZMYND8;TCF20;RORA;AHR;NR3C1;GLI4;ZNF805;RBAK-RBAKDN;SOX6;ZNF200;NKX3-1;ZNF121;ZNF561;ZNF285;ZNF19;ZNF284;ZNF282;ZFP2;TFEB;ZNF12;REXO4;ZNF16;DDIT3;ZNF516;ZNF510;ZNF432;GCM1;ZNF274;ZNF197;KDM3A;IGSF1;GATA4;RNF6;ZNF23;AKAP17A;ZNF3;ZNF8;PHF21B;POU5F1B;SBNO1;ZKSCAN7;ZSCAN10;ZNF229;ZNF668;ZKSCAN5;ZNF225;ZNF585B;PPARGC1A;ZNF543;OR7D2;ZNF223;ZNF222;TRAPPC2;ZNF264;ZNF660;SKOR1;ZNF383;INSR;ESRRB;ZNF35;TBX4;HINFP;BMP2;ZNF419;BHLHE40;ZNF416;ZNF415;NANOG;ZNF136;ZNF213;ZNF333;ZNF773;ZNF772
prostanoid metabolic process (GO:0006692)	6/12	0.000234294546794	0.0996337560241485	0	0	5.8173356602676	48.6267102221144	HPGD;AKR1C1;AKR1C3;AKR1C2;CES2;PTGES
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	10/33	0.000314015042767846	0.123262981788024	0	0	3.52565797591976	28.4382028533134	PRKN;C1QTNF4;EDN1;ADAM17;TICAM2;CASP4;CPNE1;FADD;HSPA1B;HSPA1A
negative regulation of cell proliferation (GO:0008285)	51/363	0.000333718124927351	0.121640256536019	0	0	1.63462324338098	13.085508641579	TENM1;BTG2;CDKN1A;BTG1;CXCL8;AKR1B1;TNFAIP3;CHD5;ING4;FLCN;DUSP10;RPS6KA2;SOX7;NKX3-1;MYOG;IGFBP5;IGFBP3;P3H1;AXIN2;RNF41;ALDH1A2;ADGRB1;ANG;ZBTB49;NLRC3;PPM1D;PTHLH;DNAJB2;ADGRG1;ACVR1C;GPNMB;FRZB;ERBB4;MXI1;TP53INP1;HMOX1;TGFB2;NOS3;INHBA;KLF4;MYO16;CHERP;BMP5;BMP2;IL6;BHLHE40;GNRH1;MDM4;HSPA1B;HSPA1A;MXD4
negative regulation of homeostatic process (GO:0032845)	9/28	0.00038322157463161	0.130371979689674	0	0	3.7397157816006	29.4199596567753	FLCN;IL6;UBASH3B;TNFAIP3;PIM3;BCL10;FADD;TERF2;ADRA2A
cellular response to organic cyclic compound (GO:0071407)	24/135	0.000484383310617567	0.15448800213009	0	0	2.06838601253959	15.7872334056748	MYOG;EGR1;IGFBP5;RIOK3;PDE2A;AKR1B1;RORA;AKAP6;AHR;ADCY1;NR3C1;TNF;GABRG2;EGFR;NR4A3;CASP3;NRIP1;CYP1A1;INPP5K;MGARP;DRD1;HCN2;NKX3-1;CCDC62
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	17/82	0.000519017783304303	0.155796926364815	0	0	2.41206600547681	18.2438358921251	ACVR1;CRB2;TGFB2;FOXD1;CITED2;GDF15;FBXL15;INHBA;RBPJ;SULF1;THBS1;BMP5;FLCN;ADAM17;BMP2;DAB2;ZNF423
negative regulation of MAP kinase activity (GO:0043407)	14/61	0.000541478285229814	0.153509093862652	0	0	2.67025243422119	20.0835228847532	DUSP4;PTPN1;DUSP1;GBA;DUSP8;DUSP16;DUSP6;DUSP22;DNAJA1;UCHL1;RGS2;DUSP10;INPP5K;APOE
regulation of cell migration (GO:0030334)	45/316	0.000542019737746755	0.145575090616931	0	0	1.65683610577242	12.4597523704035	BEX4;LRRC15;CEMIP;SERPINE2;SEMA3C;CITED2;ZMYND8;SEMA3B;PRR5L;LDLRAD4;RND3;THBS1;MYPN;EGFR;RND1;DOCK10;FLCN;DUSP10;GPNMB;ERBB4;TP53INP1;ENPP2;PLXNA2;SRGAP3;DRD1;CGA;ACVR1;EDN1;ANXA1;IGFBP5;EGF;INSR;RHOF;SULF1;ADRA2A;RNF41;COL1A1;PTP4A1;CEACAM1;ADAM17;BMP2;DAB2;CXCL12;SNAI2;SGK1
cAMP metabolic process (GO:0046058)	8/24	0.000614808283685163	0.156868333582269	0	0	3.87822377351173	28.6763625076677	ADCY10;ADORA2A;PDE4D;PDE2A;ADM;ADCY1;ADCY7;PTHLH
positive regulation of cellular catabolic process (GO:0031331)	20/106	0.00063701923735784	0.154795674677955	0	0	2.19522100387457	16.153996296474	PFKFB2;PTPN1;PFKFB4;ABCD2;HSP90AA1;PFKFB3;INSR;TFEB;APOA1;IRS2;PRR5L;TNF;APOA5;FOXO1;ADRA2A;FLCN;TP53INP1;PRKD1;APOE;RNF152
regulation of protein modification by small protein conjugation or removal (GO:1903320)	6/14	0.000654861003560084	0.151897986416687	0	0	4.9862877088008	36.5549117584323	PRKN;DNAJB2;EGR1;HSP90AA1;HSPA1B;HSPA1A
regulation of cellular macromolecule biosynthetic process (GO:2000112)	78/631	0.000695962468873683	0.154412890376626	0	0	1.43820025832289	10.4560248366682	ZNF254;ATF2;BTG1;ZNF250;ZNF490;ZMYND8;TCF20;RORA;AHR;NR3C1;GLI4;ZNF805;RBAK-RBAKDN;SOX6;ZNF200;NKX3-1;ZNF121;ZNF561;ZNF285;ZNF19;ZNF284;ZNF282;ZFP2;TFEB;ZNF12;REXO4;ZNF16;DDIT3;ZNF516;ZNF510;ZNF432;GCM1;ZNF274;ZNF197;KDM3A;IGSF1;GATA4;RNF6;ZNF23;AKAP17A;ZNF3;ZNF8;PHF21B;POU5F1B;SBNO1;ZKSCAN7;ZSCAN10;ZNF229;ZNF668;ZKSCAN5;ZNF225;ZNF585B;PPARGC1A;ZNF543;OR7D2;ZNF223;ZNF222;TRAPPC2;ZNF264;ZNF660;SKOR1;ZNF383;INSR;ESRRB;ZNF35;TBX4;HINFP;BMP2;ZNF419;BHLHE40;ZNF416;ZNF415;NANOG;ZNF136;ZNF213;ZNF333;ZNF773;ZNF772
prostaglandin metabolic process (GO:0006693)	8/25	0.000836553404619857	0.177872167657297	0	0	3.72309482257126	26.3826697256902	EDN1;HPGD;AKR1C1;AKR1C3;AKR1C2;CES2;PTGS1;PTGES
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	9/31	0.000883602038008267	0.180360847998248	0	0	3.37780780273602	23.7510683328428	NOS3;TRADD;FGG;TNFAIP3;HMOX1;FAS;FADD;ICAM1;BMP5
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	7/20	0.000973087405938692	0.190987116634813	0	0	4.07213496218732	28.2404052001089	PRKN;DDIT3;EIF2AK3;SYVN1;MAGEA3;HERPUD1;HSPA1A
inactivation of MAPK activity (GO:0000188)	7/20	0.000973087405938692	0.183913519722413	0	0	4.07213496218732	28.2404052001089	DUSP4;DUSP22;DUSP10;DUSP1;DUSP8;DUSP16;DUSP6
selective autophagy (GO:0061912)	6/15	0.00101237378982348	0.18450512319533	0	0	4.65386852821408	32.0905522688981	WDR81;RB1CC1;AMBRA1;ATG14;SQSTM1;RAB7A
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	24/142	0.00101973438262409	0.179438088087266	0	0	1.9664233217806	13.5451428749903	ACVR1;PTPRT;ROBO2;CRB2;TENM1;TGFB2;GRID2;DSCAM;CLDN2;CLDN1;PKD1;ICAM1;PTPRD;CDH4;CEACAM1;CLDN15;FLRT3;MPZ;FAT2;CDH26;FAT4;CDH15;SCARF1;SDK2
cellular protein modification process (GO:0006464)	114/1001	0.00109525208563138	0.186302379765898	0	0	1.32502750303797	9.03240869520653	ERO1B;CCNT1;TNC;PLAT;MYLK3;RPS6KA6;RPS6KA2;STK16;CDK20;PIM3;MAP3K9;MACROD2;SBF1;ACVR1;FBXW10;IGFBP5;IGFBP3;COG3;LMTK2;DYRK1B;P3H1;PRKAB1;KLHL41;ERN1;LOX;SPARCL1;ALPK3;PRKD1;SCG2;DCUN1D3;FBXO44;FBXO41;FUT5;MAN2A2;ABL2;APOE;PI3;MARK4;CDK19;TGFB2;INSR;EIF2AK3;KLHL21;FBXO32;CP;DCLK1;PTPRD;BMP2;IL6;CDK7;AAK1;CALU;CPE;MAN2B1;FBXL2;FBN1;PTPRT;SERPINA1;CHURC1-FNTB;PTPRH;WDR45;NAGPA;PRSS23;DUSP16;DUSP13;DUSP10;DUSP4;ANXA1;DUSP1;FGG;APOA1;WIPI1;DUSP8;RABGGTB;APOA5;DUSP6;DUSP22;DNAJC3;VCAN;GAN;B3GNT6;ATG4A;SGK1;NIM1K;ITIH2;CTDP1;WDR45B;SERPINC1;TULP4;PPM1D;AURKC;THBS1;ACVR1C;MKNK2;GPC3;AGA;MAPK4;PTPN1;MBTPS1;GOLM1;GLYCTK;LIMK1;KLHL3;FBXL15;FBXL12;KLHL9;SPSB2;COL3A1;NEURL2;TAOK1;NEK10;ASB6;KBTBD8;NEK11
positive regulation of multicellular organismal process (GO:0051240)	31/202	0.00111707137673014	0.183884362433998	0	0	1.78551886602273	12.1362518317176	CRB2;UCN;FOXE3;IL20;LRP1;RBPJ;TNF;C1QTNF3;ENPP2;INPP5K;LBP;SOX6;PPARGC1A;TAPT1;BCL9L;ACVR1;TGFB2;FOXD1;SLC11A1;ESRRB;INHBA;AXIN2;APOA5;ADRA2A;COL1A1;BMP2;DAB2;VAMP7;IL23A;CRH;DOCK1
negative regulation of signal transduction (GO:0009968)	40/283	0.00123483328538008	0.196917320477954	0	0	1.64447651173642	11.0127620579957	CXCL8;LRP1;MGRN1;PDCD6;GBA;TNFAIP3;THBS1;EGFR;NKD2;RGS2;CYP26B1;UBASH3B;HEY1;GRB14;FRZB;ERBB4;INPP5K;UBASH3A;NKX3-1;ACVR1;EPHA4;PTPN1;EGFL7;IGFBP5;EGF;INSR;IGFBP3;KLK14;LMTK2;NFATC1;MAPK8IP2;SULF1;BMP5;DLK2;NR4A2;BMP2;CRY1;SNAI2;MET;DDR2
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	10/39	0.00134059498317617	0.207304733307516	0	0	2.98324905654749	19.7331237489601	NOS3;TRADD;FGG;TNFAIP3;HMOX1;FAS;FADD;THBS1;ICAM1;BMP5
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	15/74	0.00137790668858755	0.206807583290067	0	0	2.35837932173011	15.5350922687298	EDN1;CXCL8;MGRN1;RGS16;GUCA1B;KLK14;SYP;BICD1;KLK6;RGS5;RGS2;FNTA;GRK7;CRY1;RGS6
progesterone metabolic process (GO:0042448)	5/11	0.00138524873243682	0.201969265189288	0	0	5.28848696387963	34.8081631247561	SRD5A2;AKR1C1;AKR1C3;AKR1C2;ADM
UV-damage excision repair (GO:0070914)	5/11	0.00138524873243682	0.196359007822919	0	0	5.28848696387963	34.8081631247561	HIST3H2A;MC1R;XPA;XPC;INO80
regulation of calcium ion transmembrane transporter activity (GO:1901019)	8/27	0.00147049016686604	0.202808414095065	0	0	3.44731002089932	22.4839057571797	CACNB2;JPH3;PDE4D;HPCA;FKBP1B;DMD;ANK2;ADRA2A
regulation of sterol transport (GO:0032371)	4/7	0.00153934956142269	0.206718442419473	0	0	6.6483836117344	43.0575604719647	LRP1;APOA1;APOE;APOA5
regulation of chemokine biosynthetic process (GO:0045073)	4/7	0.00153934956142269	0.201417969536923	0	0	6.6483836117344	43.0575604719647	EGR1;IL6;HMOX1;TNF
regulation of transcription from RNA polymerase II promoter (GO:0006357)	159/1478	0.00158528225240193	0.202242383350177	0	0	1.25163243570034	8.06926531407527	ZNF177;ATF2;CRTC3;CCNT1;AMHR2;RORA;CCNC;AHR;RBPJ;NR3C1;TNF;ETS2;HOXA1;ZNF202;JUNB;ZNF564;ACVR1;MEF2B;MSX2;OSR1;SLC11A1;FOXP2;RUNX1;TBL1XR1;DDIT3;PGR;PRKD1;NUPR1;SQSTM1;ZBED9;GCM1;GATA4;FOXO1;NHLH2;FAM83G;HMBOX1;ZNF821;APOE;FADD;RPRD1A;CGA;PPARGC1A;SKIL;BCL9L;EGR1;PLK3;EGR2;TGFB2;EGR4;TFAP2E;ZNF382;SS18L1;ESRRB;PDE2A;GLMP;NFATC1;INHBA;INO80;NR1D1;BMP5;POU6F1;SETX;FOSL1;TADA2B;NR4A2;BMP2;IL6;CDK7;MC1R;MRGBP;NR4A3;LHX3;GDNF;BHLHE40;MAFF;MDM2;CREBRF;SNAI2;NANOG;MDM4;MXD1;ZNF136;SIM2;NFE2L1;MXD4;ZNF254;TCP10L;FOXE3;CDKN1A;CITED2;FHL2;AKR1B1;CHD5;TCF20;CHD2;NR2E3;PKD1;HOXC10;FLCN;HEY1;ZMYM5;CIC;NKX3-1;MYOG;FOXD4;KDM6B;FOXD3;EDN1;FOXD1;KLF13;TFE3;TFEB;PROX2;FOS;RIPPLY1;DUSP22;ZEB2;FOXD4L5;FOXD4L6;ELF3;IRF7;CRY1;AHRR;FOXD4L3;MET;FOXD4L4;CRK;FOXD4L1;PRKN;ASCL5;NFAT5;CTDP1;TMPRSS6;ZBTB49;FOXK1;TAF1L;ASCL1;ZNF8;EGFR;RELB;MXI1;UBN1;ANKAR;NRIP1;RBBP8;FNIP1;E2F6;JAZF1;ZNF189;ZNF462;GDF15;KLF4;TBX19;KLF2;POU4F3;FAM200A;FOSB;NOP53;CCDC62
response to endoplasmic reticulum stress (GO:0034976)	19/106	0.00162354189861463	0.202071568503182	0	0	2.08545995368084	13.3952120061262	PRKN;PPP1R15A;MBTPS1;CXCL8;FICD;SEL1L;EIF2AK3;DERL1;SYVN1;THBS1;THBS4;PDIA4;BBC3;HERPUD1;ERN1;DDIT3;CASP4;DNAJB9;UBXN6
negative regulation of cellular process (GO:0048523)	66/534	0.00173300691365407	0.21056034000897	0	0	1.43799308456053	9.14261231932223	TENM1;BTG2;CDKN1A;BTG1;CXCL8;AKR1B1;CHD5;WISP2;RND1;ING4;FLCN;RPS6KA2;SOX7;NKX3-1;TSPYL2;MYOG;DSCAM;IGFBP3;APOA1;P3H1;AXIN2;TEX19;RNF41;ALDH1A2;ADGRB1;TXNIP;PRKD1;PRKN;PKDCC;HPGD;ZBTB49;DCUN1D3;PPM1D;CDKN2AIP;PTHLH;DNAJB2;ADGRG1;GPNMB;FRZB;ERBB4;TP53INP1;MXI1;PLXNA2;LPXN;SKIL;SKOR1;TGFB2;ANGPT1;APOBEC3H;NOS3;EIF2AK3;OSGIN1;INHBA;KLF4;MYO16;CHERP;BMP5;BMP2;IL6;BHLHE40;GNRH1;MDM4;HSPA1B;SIPA1;HSPA1A;MXD4
negative regulation of response to endoplasmic reticulum stress (GO:1903573)	7/22	0.00183746750937393	0.218060388379888	0	0	3.70194087471574	23.3198842154788	PRKN;DNAJC3;UBXN1;SYVN1;MAGEA3;HERPUD1;HSPA1A
regulation of cell motility (GO:2000145)	19/109	0.00226757583942879	0.262987261559207	0	0	2.0280619733043	12.348958448738	BEX4;SERPINE2;EGF;WAS;RHOF;RND3;NTN1;MYPN;EGFR;RND1;DOCK10;CEACAM1;ERBB4;SPOCK2;ENPP2;PLXNA2;ABL2;SGK1;CRK
collagen fibril organization (GO:0030199)	8/29	0.00243560022866564	0.276197065930684	0	0	3.20956450221661	19.3137535530926	COL1A1;TGFB2;COL3A1;COL1A2;LOX;COL14A1;COL5A2;DDR2
positive regulation of transcription, DNA-templated (GO:0045893)	123/1120	0.00262311303388185	0.290994474171719	0	0	1.2777362253802	7.59408915832473	ATF2;CRTC3;CCNT1;RORA;CCNC;GPATCH3;AHR;RBPJ;NR3C1;TNF;ETS2;HOXA1;JUNB;ZNF564;ACVR1;MEF2B;OSR1;SLC11A1;DYRK1B;RUNX1;TBL1XR1;DDIT3;PGR;PRKD1;SQSTM1;GCM1;GATA4;BCL10;FOXO1;NHLH2;INPP5K;ZNF821;FADD;ZNF423;CGA;PPARGC1A;BCL9L;EGR1;EGR2;EGR4;ZNF382;SS18L1;ESRRB;EIF2AK3;GLMP;NFATC1;FOXN3;INHBA;INO80;NR1D1;BMP5;COL1A1;SETX;FOSL1;NR4A2;BMP2;IL6;CDK7;DAB2;MC1R;NR4A3;LHX3;GDNF;MAFF;CREBRF;NANOG;SIM2;NFE2L1;RNF187;FANK1;CALCOCO1;CITED2;FHL2;AKR1B1;TCF20;NR2E3;PKD1;HOXC10;RPTOR;FLCN;HEY1;NKX3-1;MYOG;KDM6B;FOXD3;EDN1;ATMIN;TFE3;TFEB;PROX2;FOS;ZEB2;ELF3;ZNF516;IRF7;AHRR;MET;CREB5;PRKN;NFAT5;KDM3A;TMPRSS6;ZBTB49;TAF1L;RNF6;ASCL1;EGFR;RELB;ERBB4;TP53INP2;TP53INP1;ATOH8;ANKAR;NRIP1;HAS3;TNNI2;ZNF462;EGF;KLF4;KLF2;HINFP;POU4F3;CCDC62
negative regulation of response to stimulus (GO:0048585)	21/127	0.0026829401003633	0.291298794301147	0	0	1.92384328922236	11.3907722125161	ACVR1;EPHA4;PTPN1;TGFB2;IGFBP3;INSR;SPINK5;LMTK2;APOA1;KLF4;TERF2;ADRA2A;EGFR;COL3A1;NLRP9;UBASH3B;ERBB4;PIM3;UBASH3A;MET;DDR2
regulation of synaptic transmission, dopaminergic (GO:0032225)	4/8	0.0028694176383946	0.305054962681826	0	0	5.8173356602676	34.0526246844193	CHRNB2;GDNF;DRD1;CNTNAP4
aminoglycoside antibiotic metabolic process (GO:0030647)	4/8	0.0028694176383946	0.298829351198523	0	0	5.8173356602676	34.0526246844193	AKR1C1;AKR1C3;AKR1B1;AKR1C2
doxorubicin metabolic process (GO:0044598)	4/8	0.0028694176383946	0.292852764174553	0	0	5.8173356602676	34.0526246844193	AKR1C1;AKR1C3;AKR1B1;AKR1C2
negative regulation of anion transmembrane transport (GO:1903960)	4/8	0.0028694176383946	0.287110553112307	0	0	5.8173356602676	34.0526246844193	OSR1;IRS2;GOPC;THBS1
daunorubicin metabolic process (GO:0044597)	4/8	0.0028694176383946	0.281589196321685	0	0	5.8173356602676	34.0526246844193	AKR1C1;AKR1C3;AKR1B1;AKR1C2
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	8/30	0.00307462458959438	0.2960341373717	0	0	3.10257901880939	17.9470931777742	EDN1;HSP90AA1;INSR;ADGRB1;CYBA;KLF4;TNF;KLF2
positive regulation of protein complex disassembly (GO:0043243)	5/13	0.00333478968026272	0.315137624784827	0	0	4.47487358482123	25.5217508658531	SETX;INSR;GBA;SMCR8;TNF
positive regulation of phosphorylation (GO:0042327)	30/208	0.00348818443580119	0.323640094107154	0	0	1.67807759430796	9.49519045693512	PFKFB2;PFKFB4;PFKFB3;AKR1B1;KNDC1;BCL10;TNF;THBS1;EGFR;FLCN;GPNMB;ERBB4;RB1CC1;FNIP1;NKX3-1;EPHA4;DSCAM;EGF;INSR;LMTK2;AXIN2;ATG14;ZNF16;ADAM17;BMP2;DAB2;FAS;ANG;MET;DDR2
regulation of smooth muscle cell proliferation (GO:0048660)	10/44	0.0035280353403518	0.321492220389558	0	0	2.64424348193982	14.9320802892306	EDN1;IL6;NR4A3;IGFBP5;IGFBP3;TNFAIP3;HMOX1;ANG;THBS1;TNF
endocardial cushion development (GO:0003197)	6/19	0.00406837506410789	0.364226630739343	0	0	3.67410673280059	20.2241631538383	ACVR1;TGFB2;BMP2;HEY1;GATA4;CRELD1
heart development (GO:0007507)	23/149	0.00425026530702444	0.373950066581823	0	0	1.79595597565308	9.80730946856687	POPDC2;TGFB2;MEF2B;CITED2;OSR1;INSR;SHOX2;GATA4;PKD1;POU6F1;BMP5;BMP2;COL3A1;FLRT2;TH;FLRT3;ERBB4;SH3PXD2B;TCAP;ALPK3;CRELD1;SGCG;FBN1
extracellular matrix organization (GO:0030198)	32/229	0.00428002217838443	0.37018564705586	0	0	1.6258055993761	8.86681384277763	TMPRSS6;COL14A1;LAMA1;TNC;NOXO1;THBS1;KLK7;ICAM1;FLRT2;SPOCK2;SH3PXD2B;HAS3;A2M;TGFB2;MMP1;SPINK5;MMP3;FGG;MMP10;COL1A1;COL3A1;VCAN;COL1A2;MMP13;LOX;COL6A2;COL5A2;MATN1;COL6A3;MATN4;DDR2;FBN1
cellular response to starvation (GO:0009267)	18/107	0.00432318221415872	0.367686647314199	0	0	1.95723442775358	10.6547213862158	GABARAPL1;CDKN1A;EIF2AK3;MAP1LC3B2;AKR1C3;ATG14;ZFYVE1;WDR24;FOXO1;RPTOR;MAP1LC3B;TBL2;SESN3;RRAGD;FAS;PRKD1;FNIP1;RNF152
cAMP biosynthetic process (GO:0006171)	5/14	0.00482364416566336	0.403525511104592	0	0	4.155239757334	22.1649862279344	ADCY10;ADORA2A;ADM;ADCY1;ADCY7
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	5/14	0.00482364416566336	0.397017035119034	0	0	4.155239757334	22.1649862279344	PRKN;SYVN1;MAGEA3;HERPUD1;HSPA1A
circulatory system development (GO:0072359)	18/109	0.00527853890950819	0.427561651670163	0	0	1.92132186944618	10.0756154306019	CRB2;POPDC2;TGFB2;MEF2B;CITED2;OSR1;SHOX2;GATA4;PKD1;POU6F1;BMP2;COL3A1;TH;FLRT3;ERBB4;SH3PXD2B;ALPK3;FBN1
